1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.2652E+04,  0.4000E+01,  0.17546438897315E-13, -0.11077628944929E-12,  0.92133830612430E-10,  0.14257914693804E-09, -0.13755811011630E+02, -0.12955553186027E+02, -0.10035580871969E+02, -0.98459439880324E+01, -0.12950172387209E+02, -0.14137061416278E+01, -0.97701721815029E+01,  0.99710112769601E+00
    0.2678E+04,  0.4000E+01,  0.13480151312541E-13, -0.10523398888379E-12,  0.90516130492255E-10,  0.13223212566462E-09, -0.13870305232887E+02, -0.12977843967401E+02, -0.10043274020137E+02, -0.98786630206150E+01, -0.12974309753931E+02, -0.14433932148043E+01, -0.97952151327564E+01,  0.97053228308055E+00
    0.2703E+04,  0.4000E+01,  0.97787699358611E-14, -0.99911520297806E-13,  0.88766205193180E-10,  0.12252550069214E-09, -0.14009715771354E+02, -0.13000384432562E+02, -0.10051752346064E+02, -0.99117735140968E+01, -0.12998314197032E+02, -0.14732327694466E+01, -0.98201587242001E+01,  0.94383478723510E+00
    0.2729E+04,  0.4000E+01,  0.64162594353013E-14, -0.94802404488306E-13,  0.86902788633411E-10,  0.11342183401379E-09, -0.14192718084088E+02, -0.13023180647443E+02, -0.10060966287203E+02, -0.99453033345176E+01, -0.13022188247651E+02, -0.15032190383007E+01, -0.98450082143454E+01,  0.91701325016174E+00
    0.2754E+04,  0.4000E+01,  0.33683527184102E-14, -0.89900298282142E-13,  0.84943044051497E-10,  0.10488609060172E-09, -0.14472582437470E+02, -0.13046238867309E+02, -0.10070872179523E+02, -0.99792821016582E+01, -0.13045934244431E+02, -0.15333461968525E+01, -0.98697685711739E+01,  0.89007207004534E+00
    0.2780E+04,  0.4000E+01,  0.61241829124536E-15, -0.85198988049354E-13,  0.82902683408606E-10,  0.96885438161607E-10, -0.15212951846602E+02, -0.13069565563534E+02, -0.10081431411902E+02, -0.10013741492312E+02, -0.13069554344110E+02, -0.15636083571021E+01, -0.98944444964581E+01,  0.86301543821231E+00
    0.2805E+04,  0.4000E+01, -0.18726604815041E-14, -0.80692384180076E-13,  0.80796076459952E-10,  0.89389068900603E-10, -0.14727540954272E+02, -0.13093167452448E+02, -0.10092609728497E+02, -0.10048715586421E+02, -0.13093050532023E+02, -0.15939995623231E+01, -0.99190404475563E+01,  0.83584734402412E+00
    0.2830E+04,  0.4000E+01, -0.41065954166190E-14, -0.76374516411497E-13,  0.78636350660349E-10,  0.82368040432210E-10, -0.14386518081900E+02, -0.13117051526608E+02, -0.10104376649358E+02, -0.10084241265928E+02, -0.13116424632541E+02, -0.16245137825630E+01, -0.99435606569977E+01,  0.80857157960789E+00
    0.2856E+04,  0.4000E+01, -0.61077939321707E-14, -0.72239529909774E-13,  0.76435482900374E-10,  0.75795133361153E-10, -0.14214115623815E+02, -0.13141225088806E+02, -0.10116704986314E+02, -0.10120358678566E+02, -0.13139678319454E+02, -0.16551449107016E+01, -0.99680091501277E+01,  0.78119174435922E+00
    0.2881E+04,  0.4000E+01, -0.78934508157767E-14, -0.68281682024562E-13,  0.74204383930875E-10,  0.69644723443818E-10, -0.14102733092784E+02, -0.13165695789183E+02, -0.10129570436220E+02, -0.10157111781839E+02, -0.13162813126298E+02, -0.16858867589251E+01, -0.99923897610501E+01,  0.75371124917389E+00
    0.2907E+04,  0.4000E+01, -0.94796322124846E-14, -0.64495339641986E-13,  0.71952976217965E-10,  0.63892666516854E-10, -0.14023208511943E+02, -0.13190471665844E+02, -0.10142951237470E+02, -0.10194548986506E+02, -0.13185830456610E+02, -0.17167330555418E+01, -0.10016706147065E+02,  0.72613332038431E+00
    0.2932E+04,  0.4000E+01, -0.10881352611223E-13, -0.60874977068092E-13,  0.69690265874228E-10,  0.58516194637296E-10, -0.13963317116120E+02, -0.13215561189378E+02, -0.10156827878607E+02, -0.10232723924204E+02, -0.13208731594118E+02, -0.17476774420703E+01, -0.10040961801782E+02,  0.69846100338663E+00
    0.2958E+04,  0.4000E+01, -0.12112645529168E-13, -0.57415174378913E-13,  0.67424409230385E-10,  0.53493822090166E-10, -0.13916760992015E+02, -0.13240973311817E+02, -0.10171182850127E+02, -0.10271696371008E+02, -0.13231517712838E+02, -0.17787134705816E+01, -0.10065160067049E+02,  0.67069716595376E+00
    0.2983E+04,  0.4000E+01, -0.13186628518689E-13, -0.54110616176841E-13,  0.65162774542649E-10,  0.48805260100046E-10, -0.13879866228176E+02, -0.13266717520573E+02, -0.10186000432299E+02, -0.10311533368380E+02, -0.13254189887058E+02, -0.18098346012833E+01, -0.10089304143838E+02,  0.64284450123446E+00
    0.3009E+04,  0.4000E+01, -0.14115563056044E-13, -0.50956090696225E-13,  0.62911999272022E-10,  0.44431339236988E-10, -0.13850301793588E+02, -0.13292803898062E+02, -0.10201266513209E+02, -0.10352310596179E+02, -0.13276749101214E+02, -0.18410342003625E+01, -0.10113397102196E+02,  0.61490553044235E+00
    0.3034E+04,  0.4000E+01, -0.14910909810959E-13, -0.47946489204061E-13,  0.60678043321397E-10,  0.40353938638707E-10, -0.13826495856626E+02, -0.13319243187766E+02, -0.10216968432309E+02, -0.10394114070717E+02, -0.13299196259616E+02, -0.18723055381089E+01, -0.10137441890344E+02,  0.58688260523928E+00
    0.3060E+04,  0.4000E+01, -0.15583379741985E-13, -0.45076805644737E-13,  0.58466238572603E-10,  0.36555921283777E-10, -0.13807338346143E+02, -0.13346046867693E+02, -0.10233094845614E+02, -0.10437042266515E+02, -0.13321532196017E+02, -0.19036417873393E+01, -0.10161441343029E+02,  0.55877790981957E+00
    0.3085E+04,  0.4000E+01, -0.16142981416112E-13, -0.42342136481205E-13,  0.56281335027919E-10,  0.33021074647499E-10, -0.13792016253196E+02, -0.13373227232321E+02, -0.10249635609383E+02, -0.10481208797037E+02, -0.13343757683011E+02, -0.19350360221781E+01, -0.10185398189187E+02,  0.53059346270071E+00
    0.3111E+04,  0.4000E+01, -0.16599064906044E-13, -0.39737680688202E-13,  0.54127543827893E-10,  0.29734056155716E-10, -0.13779916376875E+02, -0.13400797484325E+02, -0.10266581679656E+02, -0.10526745842699E+02, -0.13365873441232E+02, -0.19664812172174E+01, -0.10209315058983E+02,  0.50233111822498E+00
    0.3136E+04,  0.4000E+01, -0.16960362581492E-13, -0.37258739856791E-13,  0.52008577388637E-10,  0.26680342924156E-10, -0.13770564867559E+02, -0.13428771837644E+02, -0.10283925025493E+02, -0.10573808592705E+02, -0.13387880148342E+02, -0.19979702471026E+01, -0.10233194490276E+02,  0.47399256777750E+00
    0.3162E+04,  0.4000E+01, -0.17235027075913E-13, -0.34900718373165E-13,  0.49927686877058E-10,  0.23846185333441E-10, -0.13763588029987E+02, -0.13457165633720E+02, -0.10301658554109E+02, -0.10622581085015E+02, -0.13409778447794E+02, -0.20294958865788E+01, -0.10257038934572E+02,  0.44557934072245E+00
    0.3187E+04,  0.4000E+01, -0.17430666679686E-13, -0.32659123638132E-13,  0.47887697220507E-10,  0.21218564044335E-10, -0.13758686001888E+02, -0.13485995473128E+02, -0.10319776046408E+02, -0.10673284010101E+02, -0.13431568957334E+02, -0.20610508110334E+01, -0.10280850762486E+02,  0.41709280506036E+00
    0.3213E+04,  0.4000E+01, -0.17554378383899E-13, -0.30529566297755E-13,  0.45891039828287E-10,  0.18785150105160E-10, -0.13755614544679E+02, -0.13515279365234E+02, -0.10338272101674E+02, -0.10726185330301E+02, -0.13453252277256E+02, -0.20926275975675E+01, -0.10304632268761E+02,  0.38853416780766E+00
    0.3238E+04,  0.4000E+01, -0.17612778774054E-13, -0.28507760458751E-13,  0.43939783185671E-10,  0.16534267844517E-10, -0.13754172119840E+02, -0.13545036899092E+02, -0.10357142090372E+02, -0.10781615031360E+02, -0.13474828998350E+02, -0.21242187266134E+01, -0.10328385676870E+02,  0.35990447509752E+00
    0.3264E+04,  0.4000E+01, -0.17612032952638E-13, -0.26589523866138E-13,  0.42035661466184E-10,  0.14454860278565E-10, -0.13754190510634E+02, -0.13575289439433E+02, -0.10376382114207E+02, -0.10839986101886E+02, -0.13496299709569E+02, -0.21558165841242E+01, -0.10352113143232E+02,  0.33120461200198E+00
    0.3289E+04,  0.4000E+01, -0.17557881649939E-13, -0.24770778023688E-13,  0.40180101294950E-10,  0.12536456793617E-10, -0.13755527882692E+02, -0.13606060352474E+02, -0.10395988972720E+02, -0.10901825191768E+02, -0.13517665005359E+02, -0.21874134643457E+01, -0.10375816761056E+02,  0.30243530207289E+00
    0.3315E+04,  0.4000E+01, -0.17455666665733E-13, -0.23047548241066E-13,  0.38374246784324E-10,  0.10769142892445E-10, -0.13758063559985E+02, -0.13637375267325E+02, -0.10415960135831E+02, -0.10967818860480E+02, -0.13538925492663E+02, -0.22190015731669E+01, -0.10399498563840E+02,  0.27359710659934E+00
    0.3340E+04,  0.4000E+01, -0.17310354770622E-13, -0.21415963594349E-13,  0.36618982952797E-10,  0.91435318169019E-11, -0.13761694031296E+02, -0.13669262380091E+02, -0.10436293721862E+02, -0.11038886019549E+02, -0.13560081797565E+02, -0.22505730320665E+01, -0.10423160528544E+02,  0.24469042357828E+00
    0.3365E+04,  0.4000E+01, -0.17126560181121E-13, -0.19872256789474E-13,  0.34914957629178E-10,  0.76507378807258E-11, -0.13766329855036E+02, -0.13701752809510E+02, -0.10456988480658E+02, -0.11116296676994E+02, -0.13581134571564E+02, -0.22821198826184E+01, -0.10446804578443E+02,  0.21571548639451E+00
